  0%|          | 0/100 [00:00<?, ?it/s]
Epoch 10, avg running_loss: 0.012208044528961182
Epoch 10, avg running_loss: 0.013536765240132809
Epoch 10, avg running_loss: 0.013412021100521088
Epoch 10, avg running_loss: 0.011865134350955486
Epoch 10, avg running_loss: 0.012389815412461758
Epoch 10, avg running_loss: 0.012533560395240784
Epoch 10, avg running_loss: 0.01144166849553585
Epoch 10, avg running_loss: 0.01154128834605217
Epoch 10, avg running_loss: 0.013198484666645527
Epoch 10, avg running_loss: 0.012759262695908546
Epoch 10, avg running_loss: 0.010936779901385307
Epoch 10, avg running_loss: 0.01129360031336546
Epoch 10, avg running_loss: 0.011368786916136742
Epoch 10, avg running_loss: 0.011073687113821507
Epoch 10, avg running_loss: 0.012582562863826752
Epoch 10, avg running_loss: 0.011119137518107891
Epoch 10, avg running_loss: 0.012006902135908604
Epoch 10, avg running_loss: 0.012699839659035206
Epoch 10, avg running_loss: 0.013403299264609814
Epoch 10, avg running_loss: 0.012029451318085194
Epoch 10, avg running_loss: 0.010763666592538357
Epoch 10, avg running_loss: 0.01265645306557417
Epoch 10, avg running_loss: 0.01202195230871439
Epoch 10, avg running_loss: 0.012465173378586769
Epoch 10, avg running_loss: 0.011178099550306797
Epoch 10, avg running_loss: 0.012635672464966774
Epoch 10, avg running_loss: 0.012838765047490597
Epoch 10, avg running_loss: 0.011432209052145481
Epoch 10, avg running_loss: 0.012138057500123978
Epoch 10, avg running_loss: 0.013524176552891731
Epoch 10, avg running_loss: 0.011446518823504448
Epoch 10, avg running_loss: 0.012582287192344666
Epoch 10, avg running_loss: 0.01190637331455946
Epoch 10, avg running_loss: 0.012044779025018215
Epoch 10, avg running_loss: 0.011804833076894283
Epoch 10, avg running_loss: 0.011679179035127163
Epoch 10, avg running_loss: 0.011256477795541286
Epoch 10, avg running_loss: 0.011973860673606396
Epoch 10, avg running_loss: 0.011499588377773762
Epoch 10, avg running_loss: 0.011849376372992992
Epoch 10, avg running_loss: 0.012625100091099739
Epoch 10, avg running_loss: 0.012552733533084393
Epoch 10, avg running_loss: 0.011897956021130085
Epoch 10, avg running_loss: 0.01210401114076376
Epoch 10, avg running_loss: 0.011963266879320145
Epoch 10, avg running_loss: 0.011296910233795643
Epoch 10, avg running_loss: 0.0144426841288805
Epoch 10, avg running_loss: 0.01130936574190855
Epoch 10, avg running_loss: 0.013087856583297253
Epoch 10, avg running_loss: 0.011224931105971336
Epoch 10, avg running_loss: 0.011531934142112732
Epoch 10, avg running_loss: 0.0122661292552948
Epoch 10, avg running_loss: 0.01145167276263237
Training loss for 10:9.726764678955078
 67%|██████▋   | 10/15 [1:18:05<38:59, 467.93s/it]
Training for Epoch 11 starting:
Epoch 11, avg running_loss: 0.011920607648789883
Epoch 11, avg running_loss: 0.013366458006203175
Epoch 11, avg running_loss: 0.013413180597126484
Epoch 11, avg running_loss: 0.011157401837408543
Epoch 11, avg running_loss: 0.013271649368107319
Epoch 11, avg running_loss: 0.011660278774797916
Epoch 11, avg running_loss: 0.012386555783450603
Epoch 11, avg running_loss: 0.012415760196745396
Epoch 11, avg running_loss: 0.012195974588394165
Epoch 11, avg running_loss: 0.012301850132644176
Epoch 11, avg running_loss: 0.012301763519644737
Epoch 11, avg running_loss: 0.01208014041185379
Epoch 11, avg running_loss: 0.011381523683667183
Epoch 11, avg running_loss: 0.01202964223921299
Epoch 11, avg running_loss: 0.012161715887486935
Epoch 11, avg running_loss: 0.011148566380143166
Epoch 11, avg running_loss: 0.012031769379973412
Epoch 11, avg running_loss: 0.011656641960144043
Epoch 11, avg running_loss: 0.01286498736590147
Epoch 11, avg running_loss: 0.012283255346119404
Epoch 11, avg running_loss: 0.012136237695813179
Epoch 11, avg running_loss: 0.013066134415566921
Epoch 11, avg running_loss: 0.011866523884236813
Epoch 11, avg running_loss: 0.010579104535281658
Epoch 11, avg running_loss: 0.011462786234915257
Epoch 11, avg running_loss: 0.01138552837073803
Epoch 11, avg running_loss: 0.011631866917014122
Epoch 11, avg running_loss: 0.01253682840615511
Epoch 11, avg running_loss: 0.011673751287162304
Epoch 11, avg running_loss: 0.01115584746003151
Epoch 11, avg running_loss: 0.011812056414783001
Epoch 11, avg running_loss: 0.012120598927140236
Epoch 11, avg running_loss: 0.011566516943275928
Epoch 11, avg running_loss: 0.011538170278072357
Epoch 11, avg running_loss: 0.010433263145387173
Epoch 11, avg running_loss: 0.011565600521862507
Epoch 11, avg running_loss: 0.011675289832055569
Epoch 11, avg running_loss: 0.01428262423723936
Epoch 11, avg running_loss: 0.01155360322445631
Epoch 11, avg running_loss: 0.011172349564731121
Epoch 11, avg running_loss: 0.012611898593604565
Epoch 11, avg running_loss: 0.012504907324910164
Epoch 11, avg running_loss: 0.0115049472078681
Epoch 11, avg running_loss: 0.011559521779417992
Epoch 11, avg running_loss: 0.012653413228690624
Epoch 11, avg running_loss: 0.012203595601022243
Epoch 11, avg running_loss: 0.012666097842156887
Epoch 11, avg running_loss: 0.011576919816434383
Epoch 11, avg running_loss: 0.011833726428449154
Epoch 11, avg running_loss: 0.011721416376531124
Epoch 11, avg running_loss: 0.011254833079874516
Epoch 11, avg running_loss: 0.011848317459225655
Epoch 11, avg running_loss: 0.01265525072813034
Epoch 11, avg running_loss: 0.011915246956050396
Epoch 11, avg running_loss: 0.013317502103745937
Epoch 11, avg running_loss: 0.012493164278566837
Epoch 11, avg running_loss: 0.01285088062286377
Epoch 11, avg running_loss: 0.013153194449841976
Epoch 11, avg running_loss: 0.012599303387105465
Epoch 11, avg running_loss: 0.012348301708698273
Epoch 11, avg running_loss: 0.011766435578465462
Epoch 11, avg running_loss: 0.012171510607004166
Epoch 11, avg running_loss: 0.011724640615284443
Epoch 11, avg running_loss: 0.011240627616643906
Epoch 11, avg running_loss: 0.012701498344540596
Epoch 11, avg running_loss: 0.011951484717428684
Epoch 11, avg running_loss: 0.013060875236988068
Epoch 11, avg running_loss: 0.012825913727283478
Epoch 11, avg running_loss: 0.013434755615890026
Epoch 11, avg running_loss: 0.011573982425034046
Epoch 11, avg running_loss: 0.012091326527297497
Epoch 11, avg running_loss: 0.012975029647350311
Epoch 11, avg running_loss: 0.010996966622769833
Epoch 11, avg running_loss: 0.01328209973871708
Epoch 11, avg running_loss: 0.011320356279611588
Epoch 11, avg running_loss: 0.013055548071861267
Epoch 11, avg running_loss: 0.012940825894474983
Epoch 11, avg running_loss: 0.011485138908028603
Epoch 11, avg running_loss: 0.012081905268132687
Epoch 11, avg running_loss: 0.011494593694806099
Training loss for 11:9.686920166015625
 73%|███████▎  | 11/15 [1:26:24<31:48, 477.21s/it]
Training for Epoch 12 starting:
Epoch 12, avg running_loss: 0.013532075099647045
Epoch 12, avg running_loss: 0.01118661742657423
Epoch 12, avg running_loss: 0.01066512893885374
Epoch 12, avg running_loss: 0.011773853562772274
Epoch 12, avg running_loss: 0.012217928655445576
Epoch 12, avg running_loss: 0.011526009999215603
Epoch 12, avg running_loss: 0.011033888906240463
Epoch 12, avg running_loss: 0.012389698065817356
Epoch 12, avg running_loss: 0.011466888710856438
Epoch 12, avg running_loss: 0.012220905162394047
Epoch 12, avg running_loss: 0.01158191915601492
Epoch 12, avg running_loss: 0.010889703407883644
Epoch 12, avg running_loss: 0.012795410118997097
Epoch 12, avg running_loss: 0.011749347671866417
Epoch 12, avg running_loss: 0.012249155901372433
Epoch 12, avg running_loss: 0.011057557538151741
Epoch 12, avg running_loss: 0.012282805517315865
Epoch 12, avg running_loss: 0.011583485640585423
Epoch 12, avg running_loss: 0.01115849707275629
Epoch 12, avg running_loss: 0.012197664938867092
Epoch 12, avg running_loss: 0.011891494505107403
Epoch 12, avg running_loss: 0.013346373103559017
Epoch 12, avg running_loss: 0.012244174256920815
Epoch 12, avg running_loss: 0.012011801823973656
Epoch 12, avg running_loss: 0.012150352820754051
Epoch 12, avg running_loss: 0.01363555807620287
Epoch 12, avg running_loss: 0.011161364614963531
Epoch 12, avg running_loss: 0.014668464660644531
Epoch 12, avg running_loss: 0.011780056171119213
Epoch 12, avg running_loss: 0.010963061824440956
Epoch 12, avg running_loss: 0.011717178858816624
Epoch 12, avg running_loss: 0.012064334005117416
Epoch 12, avg running_loss: 0.012283504009246826
Epoch 12, avg running_loss: 0.013734194450080395
Epoch 12, avg running_loss: 0.010207755491137505
Epoch 12, avg running_loss: 0.012731455266475677
Epoch 12, avg running_loss: 0.012664571404457092
Epoch 12, avg running_loss: 0.01390540599822998
Epoch 12, avg running_loss: 0.013411792926490307
Epoch 12, avg running_loss: 0.012614788487553596
Epoch 12, avg running_loss: 0.011674761772155762
Epoch 12, avg running_loss: 0.011034257709980011
Epoch 12, avg running_loss: 0.011978838592767715
Epoch 12, avg running_loss: 0.013264096342027187
Epoch 12, avg running_loss: 0.01312312763184309
Epoch 12, avg running_loss: 0.012002894654870033
Epoch 12, avg running_loss: 0.012778611853718758
Epoch 12, avg running_loss: 0.012520584277808666
Epoch 12, avg running_loss: 0.011269082315266132
Epoch 12, avg running_loss: 0.012509620748460293
Epoch 12, avg running_loss: 0.011320325545966625
Epoch 12, avg running_loss: 0.012262041680514812
Epoch 12, avg running_loss: 0.011348649859428406
Epoch 12, avg running_loss: 0.012085254304111004
Epoch 12, avg running_loss: 0.012134772725403309
Epoch 12, avg running_loss: 0.012094507925212383
Epoch 12, avg running_loss: 0.01168768759816885
Epoch 12, avg running_loss: 0.011462025344371796
Epoch 12, avg running_loss: 0.01119513250887394
Epoch 12, avg running_loss: 0.01270658802241087
Epoch 12, avg running_loss: 0.011863963678479195
Epoch 12, avg running_loss: 0.011432571336627007
Epoch 12, avg running_loss: 0.01229106355458498
Epoch 12, avg running_loss: 0.01282674539834261
Epoch 12, avg running_loss: 0.012308720499277115
Epoch 12, avg running_loss: 0.010190028697252274
Epoch 12, avg running_loss: 0.010997189208865166
Epoch 12, avg running_loss: 0.012217801995575428
Epoch 12, avg running_loss: 0.012173033319413662
Epoch 12, avg running_loss: 0.011930771172046661
Epoch 12, avg running_loss: 0.01225260365754366
Epoch 12, avg running_loss: 0.014576824381947517
Epoch 12, avg running_loss: 0.011801100336015224
Epoch 12, avg running_loss: 0.01184706948697567
Epoch 12, avg running_loss: 0.012347283773124218
Epoch 12, avg running_loss: 0.011370285414159298
Epoch 12, avg running_loss: 0.013025576248764992
Epoch 12, avg running_loss: 0.011216804385185242
Epoch 12, avg running_loss: 0.013864531181752682
Epoch 12, avg running_loss: 0.012114295735955238
Training loss for 12:9.678475379943848
 80%|████████  | 12/15 [1:34:43<24:11, 483.73s/it]
Training for Epoch 13 starting:
Epoch 13, avg running_loss: 0.012050335295498371
Epoch 13, avg running_loss: 0.012385725043714046
Epoch 13, avg running_loss: 0.011636697687208652
Epoch 13, avg running_loss: 0.012618926353752613
Epoch 13, avg running_loss: 0.012992652133107185
Epoch 13, avg running_loss: 0.012288331054151058
Epoch 13, avg running_loss: 0.011687750928103924
Epoch 13, avg running_loss: 0.0123686408624053
Epoch 13, avg running_loss: 0.011502474546432495
Epoch 13, avg running_loss: 0.013273635879158974
Epoch 13, avg running_loss: 0.011996886692941189
Epoch 13, avg running_loss: 0.013404661789536476
Epoch 13, avg running_loss: 0.012996305711567402
Epoch 13, avg running_loss: 0.011638720519840717
Epoch 13, avg running_loss: 0.012227289378643036
Epoch 13, avg running_loss: 0.012796212919056416
Epoch 13, avg running_loss: 0.011905559338629246
Epoch 13, avg running_loss: 0.011755520477890968
Epoch 13, avg running_loss: 0.012003648094832897
Epoch 13, avg running_loss: 0.010543636046350002
Epoch 13, avg running_loss: 0.011812045238912106
Epoch 13, avg running_loss: 0.011883134953677654
Epoch 13, avg running_loss: 0.011536394245922565
Epoch 13, avg running_loss: 0.01199145894497633
Epoch 13, avg running_loss: 0.011495554819703102
Epoch 13, avg running_loss: 0.011922466568648815
Epoch 13, avg running_loss: 0.011618695221841335
Epoch 13, avg running_loss: 0.011166205629706383
Epoch 13, avg running_loss: 0.01198084931820631
Epoch 13, avg running_loss: 0.012887603603303432
Epoch 13, avg running_loss: 0.011316506192088127
Epoch 13, avg running_loss: 0.013334873132407665
Epoch 13, avg running_loss: 0.011430616490542889
Epoch 13, avg running_loss: 0.012202485464513302
Epoch 13, avg running_loss: 0.01181305106729269
Epoch 13, avg running_loss: 0.01193536352366209
Epoch 13, avg running_loss: 0.011267677880823612
Epoch 13, avg running_loss: 0.01336488127708435
Epoch 13, avg running_loss: 0.011280602775514126
Epoch 13, avg running_loss: 0.011447767727077007
Epoch 13, avg running_loss: 0.011649033986032009
Epoch 13, avg running_loss: 0.012397258542478085
Epoch 13, avg running_loss: 0.013330355286598206
Epoch 13, avg running_loss: 0.012328545562922955
Epoch 13, avg running_loss: 0.010381150059401989
Epoch 13, avg running_loss: 0.010553469881415367
Epoch 13, avg running_loss: 0.011982817202806473
Epoch 13, avg running_loss: 0.012493119575083256
Epoch 13, avg running_loss: 0.01263284869492054
Epoch 13, avg running_loss: 0.011944054625928402
Epoch 13, avg running_loss: 0.012367581017315388
Epoch 13, avg running_loss: 0.012058759108185768
Epoch 13, avg running_loss: 0.01271465141326189
Epoch 13, avg running_loss: 0.01026616245508194
Epoch 13, avg running_loss: 0.01380852609872818
Epoch 13, avg running_loss: 0.012353121303021908
Epoch 13, avg running_loss: 0.011980424635112286
Epoch 13, avg running_loss: 0.01185699738562107
Epoch 13, avg running_loss: 0.011810127645730972
Epoch 13, avg running_loss: 0.011873642913997173
Epoch 13, avg running_loss: 0.012968610040843487
Epoch 13, avg running_loss: 0.012030798941850662
Epoch 13, avg running_loss: 0.011732012033462524
Epoch 13, avg running_loss: 0.012033967301249504
Epoch 13, avg running_loss: 0.0121753616258502
Epoch 13, avg running_loss: 0.011719292961061
Epoch 13, avg running_loss: 0.011710215359926224
Epoch 13, avg running_loss: 0.0111191775649786
Epoch 13, avg running_loss: 0.013082659803330898
Epoch 13, avg running_loss: 0.011902501806616783
Epoch 13, avg running_loss: 0.012956625781953335
Epoch 13, avg running_loss: 0.011520760133862495
Epoch 13, avg running_loss: 0.013181716203689575
Epoch 13, avg running_loss: 0.013014613650739193
Epoch 13, avg running_loss: 0.012581500224769115
Epoch 13, avg running_loss: 0.014317241497337818
Epoch 13, avg running_loss: 0.012070181779563427
Epoch 13, avg running_loss: 0.011334673501551151
Epoch 13, avg running_loss: 0.012921961955726147
Epoch 13, avg running_loss: 0.010880067944526672
Training loss for 13:9.67797565460205
 87%|████████▋ | 13/15 [1:43:02<16:17, 488.52s/it]
Training for Epoch 14 starting:
Epoch 14, avg running_loss: 0.011378327384591103
Epoch 14, avg running_loss: 0.012737497687339783
Epoch 14, avg running_loss: 0.011001509614288807
Epoch 14, avg running_loss: 0.010317021049559116
Epoch 14, avg running_loss: 0.013106079772114754
Epoch 14, avg running_loss: 0.011158707551658154
Epoch 14, avg running_loss: 0.012162914499640465
Epoch 14, avg running_loss: 0.012651127763092518
Epoch 14, avg running_loss: 0.012976801954209805
Epoch 14, avg running_loss: 0.012766817584633827
Epoch 14, avg running_loss: 0.012106216512620449
Epoch 14, avg running_loss: 0.01185801811516285
Epoch 14, avg running_loss: 0.013321775011718273
Epoch 14, avg running_loss: 0.011839017271995544
Epoch 14, avg running_loss: 0.011852013878524303
Epoch 14, avg running_loss: 0.013862851075828075
Epoch 14, avg running_loss: 0.011041214689612389
Epoch 14, avg running_loss: 0.011174763552844524
Epoch 14, avg running_loss: 0.012478448450565338
Epoch 14, avg running_loss: 0.012076842598617077
Epoch 14, avg running_loss: 0.011461466550827026
Epoch 14, avg running_loss: 0.01344032771885395
Epoch 14, avg running_loss: 0.012347615323960781
Epoch 14, avg running_loss: 0.01222475990653038
Epoch 14, avg running_loss: 0.012162725441157818
Epoch 14, avg running_loss: 0.01246295589953661
Epoch 14, avg running_loss: 0.01224913727492094
Epoch 14, avg running_loss: 0.012560269795358181
Epoch 14, avg running_loss: 0.01161274965852499
Epoch 14, avg running_loss: 0.01171431876718998
Epoch 14, avg running_loss: 0.011861714534461498
Epoch 14, avg running_loss: 0.012161078862845898
Epoch 14, avg running_loss: 0.012338775210082531
Epoch 14, avg running_loss: 0.011719634756445885
Epoch 14, avg running_loss: 0.012261572293937206
Epoch 14, avg running_loss: 0.01194616686552763
Epoch 14, avg running_loss: 0.012692485935986042
Epoch 14, avg running_loss: 0.011649413965642452
Epoch 14, avg running_loss: 0.012569747865200043
Epoch 14, avg running_loss: 0.012807858176529408
Epoch 14, avg running_loss: 0.011311748065054417
Epoch 14, avg running_loss: 0.01333907525986433
Epoch 14, avg running_loss: 0.012020657770335674
Epoch 14, avg running_loss: 0.011555185541510582
Epoch 14, avg running_loss: 0.011957059614360332
Epoch 14, avg running_loss: 0.012202630750834942
Epoch 14, avg running_loss: 0.0133082689717412
Epoch 14, avg running_loss: 0.012943153269588947
